row,col,Well,Flight,Unit,Board,Inhibitor,Parabola,Construct,LED.trigger,Condition,IntegratedIntensity,Temp.Board.1,Temp.Board.2,Temp.LED,Pressure.mbar,Gravity.X.mg,Gravity.Y.mg,Gravity.Z.mg,Supply.U.mV,Supply.I.mA,Time
D,4,D4,3,102,2,Flunarizine,2,CaMPARI2,2,Pull-out,180.3885,37.09475,37.02225,35.515,1038,-11.9075,12.48,1723.595,23742.9,620.765,2021-05-31 10:20:04
D,4,D4,3,103,1,Ruthenium Red,2,CaMPARI2,2,Pull-out,456.2546,37.1,37.03275,35.55925,999,-3.8525,-30.58,1703.04,23807.8175,590.6175,2021-05-31 10:20:02
D,4,D4,3,103,2,GSK2193874,2,CaMPARI2,2,Pull-out,422.5326,37.1,37.03275,35.55925,999,-3.8525,-30.58,1703.04,23807.8175,590.6175,2021-05-31 10:20:02
D,4,D4,3,104,1,BAPTA,2,CaMPARI2,2,Pull-out,247.1127,37.00375,36.995,35.23675,1052.01,-13.8925,-21.575,1642.74,23552.92,623.85,2021-05-31 10:20:03
D,4,D4,3,104,2,DMSO,2,CaMPARI2,2,Pull-out,253.2301,37.00375,36.995,35.23675,1052.01,-13.8925,-21.575,1642.74,23552.92,623.85,2021-05-31 10:20:03
D,5,D5,1,101,1,None,2,CaMPARI2,1,Post-Parabola,435.5171,37.01025,36.991,35.1985,1000,-11.125,-15.6625,1001.8525,23735.3675,615.5675,2021-05-31 10:17:21
D,5,D5,1,101,2,Gd3+,2,CaMPARI2,1,Post-Parabola,1447.138,37.01025,36.991,35.1985,1000,-11.125,-15.6625,1001.8525,23735.3675,615.5675,2021-05-31 10:17:21
D,5,D5,1,102,1,Thapsigargin,2,CaMPARI2,1,Post-Parabola,287.726,37.13975,37.104,35.767,1051,6.2175,5.025,1030.62,23669.8175,626.0525,2021-05-31 10:17:21
D,5,D5,1,102,2,Flunarizine,2,CaMPARI2,1,Post-Parabola,506.6683,37.13975,37.104,35.767,1051,6.2175,5.025,1030.62,23669.8175,626.0525,2021-05-31 10:17:21
D,5,D5,1,103,1,Ruthenium Red,2,CaMPARI2,1,Post-Parabola,430.238,36.9935,36.98675,34.98275,1003,-1.1,-11.1175,1018.66,23788.0375,593.26,2021-05-31 10:17:21
D,5,D5,1,103,2,GSK2193874,2,CaMPARI2,1,Post-Parabola,573.4147,36.9935,36.98675,34.98275,1003,-1.1,-11.1175,1018.66,23788.0375,593.26,2021-05-31 10:17:21
D,5,D5,1,104,1,BAPTA,2,CaMPARI2,1,Post-Parabola,365.0263,36.98825,36.98775,34.793,1045.23,-14.6575,-7.2175,1036.255,23575.7475,624.9775,2021-05-31 10:17:22
D,5,D5,1,104,2,DMSO,2,CaMPARI2,1,Post-Parabola,245.0117,36.98825,36.98775,34.793,1045.23,-14.6575,-7.2175,1036.255,23575.7475,624.9775,2021-05-31 10:17:22
D,5,D5,2,101,1,None,2,CaMPARI2,1,Post-Parabola,387.6617,37.00225,36.9965,35.297,995,-3.875,-9.41,1046.62,23754.745,612.6175,2021-05-31 10:15:20
D,5,D5,2,101,2,Gd3+,2,CaMPARI2,1,Post-Parabola,247.3338,37.00225,36.9965,35.297,995,-3.875,-9.41,1046.62,23754.745,612.6175,2021-05-31 10:15:20
D,5,D5,2,102,1,Thapsigargin,2,CaMPARI2,1,Post-Parabola,487.3054,37.026,36.9935,35.48225,1047,7.2075,20.3625,1057.3425,23735.0225,623.17,2021-05-31 10:15:20
D,5,D5,2,102,2,Flunarizine,2,CaMPARI2,1,Post-Parabola,382.6728,37.026,36.9935,35.48225,1047,7.2075,20.3625,1057.3425,23735.0225,623.17,2021-05-31 10:15:20
D,5,D5,2,103,1,Ruthenium Red,2,CaMPARI2,1,Post-Parabola,363.9412,36.99525,36.99275,35.33625,1001,0.1875,-24.5725,1033.05,23721.97,593.9925,2021-05-31 10:15:21
D,5,D5,2,103,2,GSK2193874,2,CaMPARI2,1,Post-Parabola,232.6292,36.99525,36.99275,35.33625,1001,0.1875,-24.5725,1033.05,23721.97,593.9925,2021-05-31 10:15:21
D,5,D5,2,104,1,BAPTA,2,CaMPARI2,1,Post-Parabola,224.3065,36.996,36.9895,35.1135,1037.005,-12.0275,-6.7125,1027.6675,23589.605,624.545,2021-05-31 10:15:20
D,5,D5,2,104,2,DMSO,2,CaMPARI2,1,Post-Parabola,278.9995,36.996,36.9895,35.1135,1037.005,-12.0275,-6.7125,1027.6675,23589.605,624.545,2021-05-31 10:15:20
D,5,D5,3,101,1,None,2,CaMPARI2,1,Post-Parabola,814.8709,37,37,35.031,995,-1.9275,-2.5575,1005.8475,23759.46,611.4225,2021-05-31 10:20:12
D,5,D5,3,101,2,Gd3+,2,CaMPARI2,1,Post-Parabola,345.4133,37,37,35.031,995,-1.9275,-2.5575,1005.8475,23759.46,611.4225,2021-05-31 10:20:12
D,5,D5,3,102,1,Thapsigargin,2,CaMPARI2,1,Post-Parabola,503.4832,37.14025,37.09825,35.67175,1038,0.1725,26.165,1029.145,23744.3375,622.4675,2021-05-31 10:20:15
D,5,D5,3,102,2,Flunarizine,2,CaMPARI2,1,Post-Parabola,260.5608,37.14025,37.09825,35.67175,1038,0.1725,26.165,1029.145,23744.3375,622.4675,2021-05-31 10:20:15
D,5,D5,3,103,1,Ruthenium Red,2,CaMPARI2,1,Post-Parabola,379.8914,37.177,37.09875,35.7,999,5.775,-11.29,1010.965,23801.7225,592.655,2021-05-31 10:20:13
D,5,D5,3,103,2,GSK2193874,2,CaMPARI2,1,Post-Parabola,210.82,37.177,37.09875,35.7,999,5.775,-11.29,1010.965,23801.7225,592.655,2021-05-31 10:20:13
D,5,D5,3,104,1,BAPTA,2,CaMPARI2,1,Post-Parabola,367.5898,37.083,37,35.33775,1052.0025,-1.415,-0.1175,999.7125,23549.0675,625.62,2021-05-31 10:20:14
D,5,D5,3,104,2,DMSO,2,CaMPARI2,1,Post-Parabola,242.184,37.083,37,35.33775,1052.0025,-1.415,-0.1175,999.7125,23549.0675,625.62,2021-05-31 10:20:14
D,6,D6,1,101,1,None,2,CaMPARI2,2,Post-Parabola,488.4286,37.23125,37.158,35.331,1000,-7.4275,14.7325,1030.0725,23732.78,610.26,2021-05-31 10:17:29
D,6,D6,1,101,2,Gd3+,2,CaMPARI2,2,Post-Parabola,343.763,37.23125,37.158,35.331,1000,-7.4275,14.7325,1030.0725,23732.78,610.26,2021-05-31 10:17:29
D,6,D6,1,102,1,Thapsigargin,2,CaMPARI2,2,Post-Parabola,330.1096,37.3525,37.3095,35.9085,1051,7.66,36.1675,1058.84,23660.0425,626.305,2021-05-31 10:17:29
D,6,D6,1,102,2,Flunarizine,2,CaMPARI2,2,Post-Parabola,255.1868,37.3525,37.3095,35.9085,1051,7.66,36.1675,1058.84,23660.0425,626.305,2021-05-31 10:17:29
D,6,D6,1,103,1,Ruthenium Red,2,CaMPARI2,2,Post-Parabola,191.6961,37.18325,37.128,35.13025,1003,-5.9425,12.3625,1043.685,23794.7075,593.4625,2021-05-31 10:17:29
D,6,D6,1,103,2,GSK2193874,2,CaMPARI2,2,Post-Parabola,244.6315,37.18325,37.128,35.13025,1003,-5.9425,12.3625,1043.685,23794.7075,593.4625,2021-05-31 10:17:29
D,6,D6,1,104,1,BAPTA,2,CaMPARI2,2,Post-Parabola,843.9351,37.10825,37.1,34.9535,1045.515,-12.5325,8.505,1026.3175,23586.27,625.925,2021-05-31 10:17:30
D,6,D6,1,104,2,DMSO,2,CaMPARI2,2,Post-Parabola,332.2684,37.10825,37.1,34.9535,1045.515,-12.5325,8.505,1026.3175,23586.27,625.925,2021-05-31 10:17:30
D,6,D6,2,101,1,None,2,CaMPARI2,2,Post-Parabola,430.0173,37.2285,37.1305,35.41625,995,-2.6775,-0.725,1005.8675,23750.49,611.455,2021-05-31 10:15:28
D,6,D6,2,101,2,Gd3+,2,CaMPARI2,2,Post-Parabola,106.6767,37.2285,37.1305,35.41625,995,-2.6775,-0.725,1005.8675,23750.49,611.455,2021-05-31 10:15:28
D,6,D6,2,102,1,Thapsigargin,2,CaMPARI2,2,Post-Parabola,330.6232,37.23225,37.191,35.60575,1047,6.835,26.295,1031.605,23738.07,621.77,2021-05-31 10:15:28
D,6,D6,2,102,2,Flunarizine,2,CaMPARI2,2,Post-Parabola,466.8419,37.23225,37.191,35.60575,1047,6.835,26.295,1031.605,23738.07,621.77,2021-05-31 10:15:28
D,6,D6,2,103,1,Ruthenium Red,2,CaMPARI2,2,Post-Parabola,246.8534,37.1745,37.17675,35.4695,1001,0.2925,-9.5825,1010.725,23721.97,594.615,2021-05-31 10:15:29
D,6,D6,2,103,2,GSK2193874,2,CaMPARI2,2,Post-Parabola,1029.501,37.1745,37.17675,35.4695,1001,0.2925,-9.5825,1010.725,23721.97,594.615,2021-05-31 10:15:29
D,6,D6,2,104,1,BAPTA,2,CaMPARI2,2,Post-Parabola,2730.924,37.148,37.12625,35.25025,1037.02,-10.0875,-2.9225,1007.135,23594.32,623.235,2021-05-31 10:15:28
D,6,D6,2,104,2,DMSO,2,CaMPARI2,2,Post-Parabola,861.1302,37.148,37.12625,35.25025,1037.02,-10.0875,-2.9225,1007.135,23594.32,623.235,2021-05-31 10:15:28
D,6,D6,3,101,1,None,2,CaMPARI2,2,Post-Parabola,193.3448,37.16725,37.1315,35.1535,995,-3.8475,13.5225,1085.9325,23762.565,607.825,2021-05-31 10:20:20
D,6,D6,3,101,2,Gd3+,2,CaMPARI2,2,Post-Parabola,191.2646,37.16725,37.1315,35.1535,995,-3.8475,13.5225,1085.9325,23762.565,607.825,2021-05-31 10:20:20
D,6,D6,3,102,1,Thapsigargin,2,CaMPARI2,2,Post-Parabola,238.0972,37.3425,37.29425,35.7855,1038,-1.0675,40.7,1113.2625,23747.5,622.8475,2021-05-31 10:20:23
D,6,D6,3,102,2,Flunarizine,2,CaMPARI2,2,Post-Parabola,868.8122,37.3425,37.29425,35.7855,1038,-1.0675,40.7,1113.2625,23747.5,622.8475,2021-05-31 10:20:23
D,6,D6,3,103,1,Ruthenium Red,2,CaMPARI2,2,Post-Parabola,315.95,37.388,37.29275,35.78175,999,7.48,2.625,1084.3425,23802.4125,590.6325,2021-05-31 10:20:21
D,6,D6,3,103,2,GSK2193874,2,CaMPARI2,2,Post-Parabola,226.2926,37.388,37.29275,35.78175,999,7.48,2.625,1084.3425,23802.4125,590.6325,2021-05-31 10:20:21
D,6,D6,3,104,1,BAPTA,2,CaMPARI2,2,Post-Parabola,2275.109,37.27375,37.17975,35.461,1052.04,-4.82,11.465,1096.7675,23553.5525,625.8775,2021-05-31 10:20:22
D,6,D6,3,104,2,DMSO,2,CaMPARI2,2,Post-Parabola,360.519,37.27375,37.17975,35.461,1052.04,-4.82,11.465,1096.7675,23553.5525,625.8775,2021-05-31 10:20:22
D,7,D7,1,101,1,None,2,CaMPARI2-F391W,1,Zero-G,368.0872,37.0915,37.0865,34.99775,1000,-5.8125,-28.2375,4.21,23736.0575,609.2325,2021-05-31 10:16:29
D,7,D7,1,101,2,Gd3+,2,CaMPARI2-F391W,1,Zero-G,305.3272,37.0915,37.0865,34.99775,1000,-5.8125,-28.2375,4.21,23736.0575,609.2325,2021-05-31 10:16:29
D,7,D7,1,102,1,Thapsigargin,2,CaMPARI2-F391W,1,Zero-G,385.0639,37.10725,37.1045,35.5275,1050.99,9.885,16.8,-3.88,23664.93,621.9625,2021-05-31 10:16:29
D,7,D7,1,102,2,Flunarizine,2,CaMPARI2-F391W,1,Zero-G,654.7072,37.10725,37.1045,35.5275,1050.99,9.885,16.8,-3.88,23664.93,621.9625,2021-05-31 10:16:29
D,7,D7,1,103,1,Ruthenium Red,2,CaMPARI2-F391W,1,Zero-G,367.9099,37.06525,37.0745,34.799,1003,0.8,-14.7,-10.1125,23784.0125,594.2525,2021-05-31 10:16:29
D,7,D7,1,103,2,GSK2193874,2,CaMPARI2-F391W,1,Zero-G,320.114,37.06525,37.0745,34.799,1003,0.8,-14.7,-10.1125,23784.0125,594.2525,2021-05-31 10:16:29
D,7,D7,1,104,1,BAPTA,2,CaMPARI2-F391W,1,Zero-G,295.8735,37.08275,37.052,34.6215,1045.505,1.475,-7.1625,-14.46,23586.4425,620.81,2021-05-31 10:16:28
D,7,D7,1,104,2,DMSO,2,CaMPARI2-F391W,1,Zero-G,779.789,37.08275,37.052,34.6215,1045.505,1.475,-7.1625,-14.46,23586.4425,620.81,2021-05-31 10:16:28
D,7,D7,2,101,1,None,2,CaMPARI2-F391W,1,Zero-G,356.9479,37.0845,37.0455,35.002,995,3.9175,-28.4925,18.02,23760.725,607.275,2021-05-31 10:14:31
D,7,D7,2,101,2,Gd3+,2,CaMPARI2-F391W,1,Zero-G,423.3925,37.0845,37.0455,35.002,995,3.9175,-28.4925,18.02,23760.725,607.275,2021-05-31 10:14:31
D,7,D7,2,102,1,Thapsigargin,2,CaMPARI2-F391W,1,Zero-G,478.9612,37.0765,37.06975,35.12575,1047,10.4075,11.1875,9.6425,23736.92,618.2225,2021-05-31 10:14:30
D,7,D7,2,102,2,Flunarizine,2,CaMPARI2-F391W,1,Zero-G,354.195,37.0765,37.06975,35.12575,1047,10.4075,11.1875,9.6425,23736.92,618.2225,2021-05-31 10:14:30
D,7,D7,2,103,1,Ruthenium Red,2,CaMPARI2-F391W,1,Zero-G,352.1908,37.05825,37.073,35.1,1001,6.1125,-16.1675,-0.68,23719.555,593.69,2021-05-31 10:14:31
D,7,D7,2,103,2,GSK2193874,2,CaMPARI2-F391W,1,Zero-G,449.3355,37.05825,37.073,35.1,1001,6.1125,-16.1675,-0.68,23719.555,593.69,2021-05-31 10:14:31
D,7,D7,2,104,1,BAPTA,2,CaMPARI2-F391W,1,Zero-G,398.0988,37.07125,37.0665,34.84975,1037.0225,5.4025,-11.685,5.16,23595.7575,618.385,2021-05-31 10:14:30
D,7,D7,2,104,2,DMSO,2,CaMPARI2-F391W,1,Zero-G,340.4767,37.07125,37.0665,34.84975,1037.0225,5.4025,-11.685,5.16,23595.7575,618.385,2021-05-31 10:14:30
D,7,D7,3,101,1,None,2,CaMPARI2-F391W,1,Zero-G,354.6976,37.056,37.03975,34.70025,995,1.5725,-29.845,17.4325,23760.7825,606.8575,2021-05-31 10:19:27
D,7,D7,3,101,2,Gd3+,2,CaMPARI2-F391W,1,Zero-G,331.8473,37.056,37.03975,34.70025,995,1.5725,-29.845,17.4325,23760.7825,606.8575,2021-05-31 10:19:27
D,7,D7,3,102,1,Thapsigargin,2,CaMPARI2-F391W,1,Zero-G,530.1619,37.094,37.088,35.30025,1038,12.015,10.6475,6.59,23741.52,618.6625,2021-05-31 10:19:29
D,7,D7,3,102,2,Flunarizine,2,CaMPARI2-F391W,1,Zero-G,417.5839,37.094,37.088,35.30025,1038,12.015,10.6475,6.59,23741.52,618.6625,2021-05-31 10:19:29
D,7,D7,3,103,1,Ruthenium Red,2,CaMPARI2-F391W,1,Zero-G,358.899,37.1045,37.10025,35.4,999,5.9725,-23.9225,-3.6375,23807.4725,592.7325,2021-05-31 10:19:27
D,7,D7,3,103,2,GSK2193874,2,CaMPARI2-F391W,1,Zero-G,252.0678,37.1045,37.10025,35.4,999,5.9725,-23.9225,-3.6375,23807.4725,592.7325,2021-05-31 10:19:27
D,7,D7,3,104,1,BAPTA,2,CaMPARI2-F391W,1,Zero-G,422.3477,37.1165,37.0755,35.003,1052.0025,-2.57,-15.705,8.5225,23551.7125,621.555,2021-05-31 10:19:28
D,7,D7,3,104,2,DMSO,2,CaMPARI2-F391W,1,Zero-G,336.2519,37.1165,37.0755,35.003,1052.0025,-2.57,-15.705,8.5225,23551.7125,621.555,2021-05-31 10:19:28
D,8,D8,1,101,1,None,2,CaMPARI2-F391W,2,Zero-G,279.7994,37.108,37.1055,35.07575,1000,0.7325,-43.3125,0.3825,23741.4625,608.165,2021-05-31 10:16:37
D,8,D8,1,101,2,Gd3+,2,CaMPARI2-F391W,2,Zero-G,290.1478,37.108,37.1055,35.07575,1000,0.7325,-43.3125,0.3825,23741.4625,608.165,2021-05-31 10:16:37
D,8,D8,1,102,1,Thapsigargin,2,CaMPARI2-F391W,2,Zero-G,542.0871,37.19825,37.184,35.654,1051,17.4175,-0.8375,-3.8125,23666.31,620.69,2021-05-31 10:16:37
D,8,D8,1,102,2,Flunarizine,2,CaMPARI2-F391W,2,Zero-G,1127.522,37.19825,37.184,35.654,1051,17.4175,-0.8375,-3.8125,23666.31,620.69,2021-05-31 10:16:37
D,8,D8,1,103,1,Ruthenium Red,2,CaMPARI2-F391W,2,Zero-G,375.3535,37.1005,37.10025,34.89125,1003,12.595,-29.0775,-21.565,23802.8725,588.8975,2021-05-31 10:16:37
D,8,D8,1,103,2,GSK2193874,2,CaMPARI2-F391W,2,Zero-G,483.1377,37.1005,37.10025,34.89125,1003,12.595,-29.0775,-21.565,23802.8725,588.8975,2021-05-31 10:16:37
D,8,D8,1,104,1,BAPTA,2,CaMPARI2-F391W,2,Zero-G,394.732,37.0905,37.04,34.73075,1045.87,3.4025,-24.0925,-7.7225,23577.0125,619.75,2021-05-31 10:16:36
D,8,D8,1,104,2,DMSO,2,CaMPARI2-F391W,2,Zero-G,289.2532,37.0905,37.04,34.73075,1045.87,3.4025,-24.0925,-7.7225,23577.0125,619.75,2021-05-31 10:16:36
D,8,D8,2,101,1,None,2,CaMPARI2-F391W,2,Zero-G,286.8627,37.106,37.0085,35.1275,995,0.82,-43.7525,12.37,23752.1575,607.23,2021-05-31 10:14:39
D,8,D8,2,101,2,Gd3+,2,CaMPARI2-F391W,2,Zero-G,318.7592,37.106,37.0085,35.1275,995,0.82,-43.7525,12.37,23752.1575,607.23,2021-05-31 10:14:39
D,8,D8,2,102,1,Thapsigargin,2,CaMPARI2-F391W,2,Zero-G,620.4918,37.10125,37.101,35.2625,1047,13.0225,-5.76,8.3425,23742.7275,616.5975,2021-05-31 10:14:38
D,8,D8,2,102,2,Flunarizine,2,CaMPARI2-F391W,2,Zero-G,337.874,37.10125,37.101,35.2625,1047,13.0225,-5.76,8.3425,23742.7275,616.5975,2021-05-31 10:14:38
D,8,D8,2,103,1,Ruthenium Red,2,CaMPARI2-F391W,2,Zero-G,406.7101,37.0345,37.10025,35.211,1001,6.9825,-28.045,-6.1225,23718.52,594.2325,2021-05-31 10:14:39
D,8,D8,2,103,2,GSK2193874,2,CaMPARI2-F391W,2,Zero-G,486.0334,37.0345,37.10025,35.211,1001,6.9825,-28.045,-6.1225,23718.52,594.2325,2021-05-31 10:14:39
D,8,D8,2,104,1,BAPTA,2,CaMPARI2-F391W,2,Zero-G,215.696,37.0655,37.0695,34.967,1037.0725,4.155,-27.9975,-0.7325,23599.6675,619.4325,2021-05-31 10:14:38
D,8,D8,2,104,2,DMSO,2,CaMPARI2-F391W,2,Zero-G,309.0116,37.0655,37.0695,34.967,1037.0725,4.155,-27.9975,-0.7325,23599.6675,619.4325,2021-05-31 10:14:38
D,8,D8,3,101,1,None,2,CaMPARI2-F391W,2,Zero-G,492.3264,37.0165,37.00675,34.81725,995,0.6775,-44.9775,7.3725,23761.76,604.4225,2021-05-31 10:19:35
D,8,D8,3,101,2,Gd3+,2,CaMPARI2-F391W,2,Zero-G,276.0294,37.0165,37.00675,34.81725,995,0.6775,-44.9775,7.3725,23761.76,604.4225,2021-05-31 10:19:35
D,8,D8,3,102,1,Thapsigargin,2,CaMPARI2-F391W,2,Zero-G,651.336,37.15175,37.10875,35.42625,1038,8.8825,-5.05,-1.805,23746.81,617.8225,2021-05-31 10:19:37
D,8,D8,3,102,2,Flunarizine,2,CaMPARI2-F391W,2,Zero-G,388.9927,37.15175,37.10875,35.42625,1038,8.8825,-5.05,-1.805,23746.81,617.8225,2021-05-31 10:19:37
D,8,D8,3,103,1,Ruthenium Red,2,CaMPARI2-F391W,2,Zero-G,290.2895,37.19675,37.115,35.495,999.0075,5.3025,-27.0675,-14.875,23803.3325,589.22,2021-05-31 10:19:35
D,8,D8,3,103,2,GSK2193874,2,CaMPARI2-F391W,2,Zero-G,442.3921,37.19675,37.115,35.495,999.0075,5.3025,-27.0675,-14.875,23803.3325,589.22,2021-05-31 10:19:35
D,8,D8,3,104,1,BAPTA,2,CaMPARI2-F391W,2,Zero-G,317.2549,37.1225,37.10275,35.13575,1052.0025,1.24,-28.4275,-3.7675,23556.945,621.245,2021-05-31 10:19:36
D,8,D8,3,104,2,DMSO,2,CaMPARI2-F391W,2,Zero-G,322.8392,37.1225,37.10275,35.13575,1052.0025,1.24,-28.4275,-3.7675,23556.945,621.245,2021-05-31 10:19:36
D,9,D9,1,101,1,None,2,CaMPARI2-F391W,1,Pull-out,468.0499,37,36.933,35.0235,1000,-20.79,-0.1375,1590.505,23735.8275,611.3275,2021-05-31 10:16:56
D,9,D9,1,101,2,Gd3+,2,CaMPARI2-F391W,1,Pull-out,310.1443,37,36.933,35.0235,1000,-20.79,-0.1375,1590.505,23735.8275,611.3275,2021-05-31 10:16:56
D,9,D9,1,102,1,Thapsigargin,2,CaMPARI2-F391W,1,Pull-out,700.1395,37.09875,37.065,35.60225,1051,-0.46,10.6425,1627.945,23661.71,625.23,2021-05-31 10:16:56
D,9,D9,1,102,2,Flunarizine,2,CaMPARI2-F391W,1,Pull-out,250.7124,37.09875,37.065,35.60225,1051,-0.46,10.6425,1627.945,23661.71,625.23,2021-05-31 10:16:56
D,9,D9,1,103,1,Ruthenium Red,2,CaMPARI2-F391W,1,Pull-out,243.2119,37,36.9105,34.8925,1003,-11.92,-6.335,1629.3575,23799.135,593.985,2021-05-31 10:16:54
D,9,D9,1,103,2,GSK2193874,2,CaMPARI2-F391W,1,Pull-out,390.2337,37,36.9105,34.8925,1003,-11.92,-6.335,1629.3575,23799.135,593.985,2021-05-31 10:16:54
D,9,D9,1,104,1,BAPTA,2,CaMPARI2-F391W,1,Pull-out,408.034,36.9035,36.90525,34.664,1045.225,-28.2825,-11.355,1619.385,23579.4275,623.875,2021-05-31 10:16:55
D,9,D9,1,104,2,DMSO,2,CaMPARI2-F391W,1,Pull-out,328.767,36.9035,36.90525,34.664,1045.225,-28.2825,-11.355,1619.385,23579.4275,623.875,2021-05-31 10:16:55
D,9,D9,2,101,1,None,2,CaMPARI2-F391W,1,Pull-out,309.8515,36.97725,36.90425,35.09875,995,-11.2025,38.685,1949.1925,23762.2775,609.96,2021-05-31 10:14:58
D,9,D9,2,101,2,Gd3+,2,CaMPARI2-F391W,1,Pull-out,282.0764,36.97725,36.90425,35.09875,995,-11.2025,38.685,1949.1925,23762.2775,609.96,2021-05-31 10:14:58
D,9,D9,2,102,1,Thapsigargin,2,CaMPARI2-F391W,1,Pull-out,677.5626,36.992,36.9355,35.23375,1047,-3.0825,44.8175,2000.235,23739.22,619.5,2021-05-31 10:14:57
D,9,D9,2,102,2,Flunarizine,2,CaMPARI2-F391W,1,Pull-out,358.6312,36.992,36.9355,35.23375,1047,-3.0825,44.8175,2000.235,23739.22,619.5,2021-05-31 10:14:57
D,9,D9,2,103,1,Ruthenium Red,2,CaMPARI2-F391W,1,Pull-out,383.151,36.92325,36.94675,35.1535,1001,-11.6675,3.665,1986.1025,23719.325,594.15,2021-05-31 10:14:58
D,9,D9,2,103,2,GSK2193874,2,CaMPARI2-F391W,1,Pull-out,547.4533,36.92325,36.94675,35.1535,1001,-11.6675,3.665,1986.1025,23719.325,594.15,2021-05-31 10:14:58
D,9,D9,2,104,1,BAPTA,2,CaMPARI2-F391W,1,Pull-out,365.5807,36.91075,36.90625,34.923,1037.0025,-28.4675,11.0425,1981.5525,23592.595,622.7,2021-05-31 10:14:57
D,9,D9,2,104,2,DMSO,2,CaMPARI2-F391W,1,Pull-out,281.136,36.91075,36.90625,34.923,1037.0025,-28.4675,11.0425,1981.5525,23592.595,622.7,2021-05-31 10:14:57
D,9,D9,3,101,1,None,2,CaMPARI2-F391W,1,Pull-out,297.9737,36.90825,36.90225,34.76875,995,-16.9125,36.1,1835.355,23760.61,609.7675,2021-05-31 10:19:54
D,9,D9,3,101,2,Gd3+,2,CaMPARI2-F391W,1,Pull-out,286.4303,36.90825,36.90225,34.76875,995,-16.9125,36.1,1835.355,23760.61,609.7675,2021-05-31 10:19:54
D,9,D9,3,102,1,Thapsigargin,2,CaMPARI2-F391W,1,Pull-out,734.5439,37.0095,37,35.387,1037.99,-16.3825,51.68,1882.285,23742.4975,621.11,2021-05-31 10:19:56
D,9,D9,3,102,2,Flunarizine,2,CaMPARI2-F391W,1,Pull-out,365.3663,37.0095,37,35.387,1037.99,-16.3825,51.68,1882.285,23742.4975,621.11,2021-05-31 10:19:56
D,9,D9,3,103,1,Ruthenium Red,2,CaMPARI2-F391W,1,Pull-out,302.5317,37.09975,37,35.419,999,-0.6475,9.8425,1854.4225,23809.4275,593.1,2021-05-31 10:19:54
D,9,D9,3,103,2,GSK2193874,2,CaMPARI2-F391W,1,Pull-out,319.8499,37.09975,37,35.419,999,-0.6475,9.8425,1854.4225,23809.4275,593.1,2021-05-31 10:19:54
D,9,D9,3,104,1,BAPTA,2,CaMPARI2-F391W,1,Pull-out,235.2641,37,36.9395,35.09925,1052,-18.7475,19.4325,1845.4725,23545.9625,625.685,2021-05-31 10:19:55
D,9,D9,3,104,2,DMSO,2,CaMPARI2-F391W,1,Pull-out,300.9029,37,36.9395,35.09925,1052,-18.7475,19.4325,1845.4725,23545.9625,625.685,2021-05-31 10:19:55
E,1,E1,1,101,1,None,3,CaMPARI2,NA,Histamine,884.9001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,1,E1,1,101,2,Gd3+,3,CaMPARI2,NA,Histamine,778.3443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,1,E1,1,102,1,Thapsigargin,3,CaMPARI2,NA,Histamine,1049.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,1,E1,1,102,2,Flunarizine,3,CaMPARI2,NA,Histamine,477.3906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,1,E1,1,103,1,Ruthenium Red,3,CaMPARI2,NA,Histamine,677.1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,1,E1,1,103,2,GSK2193874,3,CaMPARI2,NA,Histamine,724.4727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,1,E1,1,104,1,BAPTA,3,CaMPARI2,NA,Histamine,1240.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,1,E1,1,104,2,DMSO,3,CaMPARI2,NA,Histamine,591.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,1,E1,2,101,1,None,3,CaMPARI2,NA,Histamine,924.4938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,1,E1,2,101,2,Gd3+,3,CaMPARI2,NA,Histamine,907.6945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,1,E1,2,102,1,Thapsigargin,3,CaMPARI2,NA,Histamine,446.7774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,1,E1,2,102,2,Flunarizine,3,CaMPARI2,NA,Histamine,361.4722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,1,E1,2,103,1,Ruthenium Red,3,CaMPARI2,NA,Histamine,872.9666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,1,E1,2,103,2,GSK2193874,3,CaMPARI2,NA,Histamine,815.7173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,1,E1,2,104,1,BAPTA,3,CaMPARI2,NA,Histamine,273.4447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,1,E1,2,104,2,DMSO,3,CaMPARI2,NA,Histamine,936.7274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,1,E1,3,101,1,None,3,CaMPARI2,NA,Histamine,910.7147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
