col,LED.trigger,Well,Flight,Unit,Board,Inhibitor,Parabola,Construct,ConversionRate,Temp.Board.1,Temp.Board.2,Temp.LED,Pressure.mbar,Gravity.X.mg,Gravity.Y.mg,Gravity.Z.mg,Supply.U.mV,Supply.I.mA,Time,Treatment
2,NA,E2,2,101,1,None,3,GFP,0.04565047,36.9095,36.91175,34.9855,968,-4.3225,9.905,1026.8375,23754.515,605.015,2021-05-27 10:54:07,Normal-G
2,NA,E2,2,101,2,Gd3+,3,GFP,0.02206344,36.9095,36.91175,34.9855,968,-4.3225,9.905,1026.8375,23754.515,605.015,2021-05-27 10:54:07,Normal-G
2,NA,E2,2,102,1,Thapsigargin,3,GFP,0.02151291,36.92825,36.913,35.02775,1023,7.605,34.44,1049.89,23744.9125,615.705,2021-05-27 10:54:05,Normal-G
2,NA,E2,2,102,2,Flunarizine,3,GFP,0.03071664,36.92825,36.913,35.02775,1023,7.605,34.44,1049.89,23744.9125,615.705,2021-05-27 10:54:05,Normal-G
2,NA,E2,2,103,1,Ruthenium Red,3,GFP,0.01639096,36.9085,36.9345,35.1395,972,2.1675,-2.7575,1031.675,23727.145,594.31,2021-05-27 10:54:06,Normal-G
2,NA,E2,2,103,2,GSK2193874,3,GFP,0.006874679,36.9085,36.9345,35.1395,972,2.1675,-2.7575,1031.675,23727.145,594.31,2021-05-27 10:54:06,Normal-G
2,NA,E2,2,104,1,BAPTA,3,GFP,0.01635477,36.918,36.90775,34.868,1014,-13.975,5.7225,1024.4125,23596.1025,616.51,2021-05-27 10:54:05,Normal-G
2,NA,E2,2,104,2,DMSO,3,GFP,0.01038465,36.918,36.90775,34.868,1014,-13.975,5.7225,1024.4125,23596.1025,616.51,2021-05-27 10:54:05,Normal-G
2,NA,E2,3,101,1,None,3,GFP,0.003475577,36.9035,36.911,34.673,968,2.3225,6.075,1017.2725,23764.1175,603.3975,2021-05-27 10:59:10,Normal-G
2,NA,E2,3,101,2,Gd3+,3,GFP,0.01315316,36.9035,36.911,34.673,968,2.3225,6.075,1017.2725,23764.1175,603.3975,2021-05-27 10:59:10,Normal-G
2,NA,E2,3,102,1,Thapsigargin,3,GFP,0.002744652,36.9485,36.9205,35.12075,1015.7375,8.3775,37.19,1037.12,23754.1125,614.66,2021-05-27 10:59:11,Normal-G
2,NA,E2,3,102,2,Flunarizine,3,GFP,0.01192412,36.9485,36.9205,35.12075,1015.7375,8.3775,37.19,1037.12,23754.1125,614.66,2021-05-27 10:59:11,Normal-G
2,NA,E2,3,103,1,Ruthenium Red,3,GFP,0.0726002,36.96425,36.966,35.339,971.9975,18.3,-3.2775,1015.3375,23809.7725,592.1575,2021-05-27 10:59:10,Normal-G
2,NA,E2,3,103,2,GSK2193874,3,GFP,0.03047177,36.96425,36.966,35.339,971.9975,18.3,-3.2775,1015.3375,23809.7725,592.1575,2021-05-27 10:59:10,Normal-G
2,NA,E2,3,104,1,BAPTA,3,GFP,0.003604669,36.9765,36.9115,35.03725,1030.015,5.7975,7.12,1008.88,23559.36,618.1775,2021-05-27 10:59:09,Normal-G
2,NA,E2,3,104,2,DMSO,3,GFP,0.005060442,36.9765,36.9115,35.03725,1030.015,5.7975,7.12,1008.88,23559.36,618.1775,2021-05-27 10:59:09,Normal-G
3,1,E3,1,101,1,None,3,CaMPARI2,0.04150845,36.9,36.9,35.17325,967.255,-8.39,-28.9875,1031.8625,23735.4825,604.6475,2021-05-27 11:04:12,Normal-G
3,1,E3,1,101,2,Gd3+,3,CaMPARI2,0.05603394,36.9,36.9,35.17325,967.255,-8.39,-28.9875,1031.8625,23735.4825,604.6475,2021-05-27 11:04:12,Normal-G
3,1,E3,1,102,1,Thapsigargin,3,CaMPARI2,0.1381098,36.9845,36.95925,35.64375,1022.4075,8.3175,-9.51,1058.1125,23666.31,616.79,2021-05-27 11:04:11,Normal-G
3,1,E3,1,102,2,Flunarizine,3,CaMPARI2,0.07059118,36.9845,36.95925,35.64375,1022.4075,8.3175,-9.51,1058.1125,23666.31,616.79,2021-05-27 11:04:11,Normal-G
3,1,E3,1,103,1,Ruthenium Red,3,CaMPARI2,0.08297076,36.9,36.896,35.0115,969.325,-0.685,-29.7625,1026.075,23793.4425,590.9025,2021-05-27 11:04:11,Normal-G
3,1,E3,1,103,2,GSK2193874,3,CaMPARI2,0.03492614,36.9,36.896,35.0115,969.325,-0.685,-29.7625,1026.075,23793.4425,590.9025,2021-05-27 11:04:11,Normal-G
3,1,E3,1,104,1,BAPTA,3,CaMPARI2,0.05772914,36.8555,36.8905,34.902,1020.155,-12.8675,-34.555,1028.545,23579.6,616.275,2021-05-27 11:04:11,Normal-G
3,1,E3,1,104,2,DMSO,3,CaMPARI2,0.07479189,36.8555,36.8905,34.902,1020.155,-12.8675,-34.555,1028.545,23579.6,616.275,2021-05-27 11:04:11,Normal-G
3,1,E3,2,101,1,None,3,CaMPARI2,0.1018483,36.90025,36.88375,35.20475,968,-1.365,7.96,1010.3375,23752.9625,604.695,2021-05-27 10:54:15,Normal-G
3,1,E3,2,101,2,Gd3+,3,CaMPARI2,0.03599683,36.90025,36.88375,35.20475,968,-1.365,7.96,1010.3375,23752.9625,604.695,2021-05-27 10:54:15,Normal-G
3,1,E3,2,102,1,Thapsigargin,3,CaMPARI2,0.1945951,36.903,36.90025,35.26175,1023.0025,6.835,35.4725,1031.3725,23744.51,615.245,2021-05-27 10:54:13,Normal-G
3,1,E3,2,102,2,Flunarizine,3,CaMPARI2,0.08165261,36.903,36.90025,35.26175,1023.0025,6.835,35.4725,1031.3725,23744.51,615.245,2021-05-27 10:54:13,Normal-G
3,1,E3,2,103,1,Ruthenium Red,3,CaMPARI2,0.04422706,36.9,36.9045,35.3565,972,0.27,-1.2475,1010.0875,23719.9575,592.5625,2021-05-27 10:54:14,Normal-G
3,1,E3,2,103,2,GSK2193874,3,CaMPARI2,0.0463986,36.9,36.9045,35.3565,972,0.27,-1.2475,1010.0875,23719.9575,592.5625,2021-05-27 10:54:14,Normal-G
3,1,E3,2,104,1,BAPTA,3,CaMPARI2,0.04830904,36.8995,36.9,35.09025,1014,-11.475,3.425,1004.285,23594.895,615.8725,2021-05-27 10:54:13,Normal-G
3,1,E3,2,104,2,DMSO,3,CaMPARI2,0.06630033,36.8995,36.9,35.09025,1014,-11.475,3.425,1004.285,23594.895,615.8725,2021-05-27 10:54:13,Normal-G
3,1,E3,3,101,1,None,3,CaMPARI2,0.03896924,36.824,36.822,34.8955,968,-0.8025,8.52,1066.8825,23761.875,603.2325,2021-05-27 10:59:18,Normal-G
3,1,E3,3,101,2,Gd3+,3,CaMPARI2,0.04011942,36.824,36.822,34.8955,968,-0.8025,8.52,1066.8825,23761.875,603.2325,2021-05-27 10:59:18,Normal-G
3,1,E3,3,102,1,Thapsigargin,3,CaMPARI2,0.2104787,36.91125,36.90125,35.364,1015.995,4.33,35.4425,1098.7725,23750.72,613.995,2021-05-27 10:59:19,Normal-G
3,1,E3,3,102,2,Flunarizine,3,CaMPARI2,0.05066165,36.91125,36.90125,35.364,1015.995,4.33,35.4425,1098.7725,23750.72,613.995,2021-05-27 10:59:19,Normal-G
3,1,E3,3,103,1,Ruthenium Red,3,CaMPARI2,0.1448928,36.95425,36.9155,35.566,972,9.7225,0.5375,1070.67,23812.245,589.6,2021-05-27 10:59:18,Normal-G
3,1,E3,3,103,2,GSK2193874,3,CaMPARI2,0.06723256,36.95425,36.9155,35.566,972,9.7225,0.5375,1070.67,23812.245,589.6,2021-05-27 10:59:18,Normal-G
3,1,E3,3,104,1,BAPTA,3,CaMPARI2,0.01893845,36.9145,36.90025,35.24325,1030.2875,-0.9975,6.6775,1069.5375,23552.575,617.5,2021-05-27 10:59:17,Normal-G
3,1,E3,3,104,2,DMSO,3,CaMPARI2,0.05068032,36.9145,36.90025,35.24325,1030.2875,-0.9975,6.6775,1069.5375,23552.575,617.5,2021-05-27 10:59:17,Normal-G
4,2,E4,1,101,1,None,3,CaMPARI2,0.04397184,36.9,36.9,35.36675,967.9325,-7.815,7.9375,1017.4275,23738.0125,602.135,2021-05-27 11:04:20,Normal-G
4,2,E4,1,101,2,Gd3+,3,CaMPARI2,0.03128041,36.9,36.9,35.36675,967.9325,-7.815,7.9375,1017.4275,23738.0125,602.135,2021-05-27 11:04:20,Normal-G
4,2,E4,1,102,1,Thapsigargin,3,CaMPARI2,0.1744877,36.99975,36.99825,35.88925,1022.9325,8.9275,30.9125,1044.9125,23668.2075,617.0675,2021-05-27 11:04:19,Normal-G
4,2,E4,1,102,2,Flunarizine,3,CaMPARI2,0.06847773,36.99975,36.99825,35.88925,1022.9325,8.9275,30.9125,1044.9125,23668.2075,617.0675,2021-05-27 11:04:19,Normal-G
4,2,E4,1,103,1,Ruthenium Red,3,CaMPARI2,0.1567685,36.9,36.89275,35.2145,969.74,-0.84,1.5525,1018.215,23797.755,591.49,2021-05-27 11:04:19,Normal-G
4,2,E4,1,103,2,GSK2193874,3,CaMPARI2,0.08132482,36.9,36.89275,35.2145,969.74,-0.84,1.5525,1018.215,23797.755,591.49,2021-05-27 11:04:19,Normal-G
4,2,E4,1,104,1,BAPTA,3,CaMPARI2,0.08994783,36.8415,36.88475,35.0655,1020.375,-11.65,3.04,1013.055,23577.645,617.3375,2021-05-27 11:04:19,Normal-G
4,2,E4,1,104,2,DMSO,3,CaMPARI2,0.04671437,36.8415,36.88475,35.0655,1020.375,-11.65,3.04,1013.055,23577.645,617.3375,2021-05-27 11:04:19,Normal-G
4,2,E4,2,101,1,None,3,CaMPARI2,0.110957,36.9,36.88675,35.408,968,-2.325,7.3225,1034.185,23757.9075,603.8475,2021-05-27 10:54:23,Normal-G
4,2,E4,2,101,2,Gd3+,3,CaMPARI2,0.06459272,36.9,36.88675,35.408,968,-2.325,7.3225,1034.185,23757.9075,603.8475,2021-05-27 10:54:23,Normal-G
4,2,E4,2,102,1,Thapsigargin,3,CaMPARI2,0.173838,36.912,36.90025,35.50925,1023.0025,3.7325,33.5075,1057.6475,23748.8225,615.03,2021-05-27 10:54:21,Normal-G
4,2,E4,2,102,2,Flunarizine,3,CaMPARI2,0.0576371,36.912,36.90025,35.50925,1023.0025,3.7325,33.5075,1057.6475,23748.8225,615.03,2021-05-27 10:54:21,Normal-G
4,2,E4,2,103,1,Ruthenium Red,3,CaMPARI2,0.07245803,36.9,36.906,35.5485,972,-0.4975,0.05,1038.8225,23719.325,593.13,2021-05-27 10:54:22,Normal-G
4,2,E4,2,103,2,GSK2193874,3,CaMPARI2,0.07129445,36.9,36.906,35.5485,972,-0.4975,0.05,1038.8225,23719.325,593.13,2021-05-27 10:54:22,Normal-G
4,2,E4,2,104,1,BAPTA,3,CaMPARI2,0.04662814,36.9,36.9,35.2585,1014,-13.7625,4.61,1033.805,23594.2625,617.5675,2021-05-27 10:54:21,Normal-G
4,2,E4,2,104,2,DMSO,3,CaMPARI2,0.05607171,36.9,36.9,35.2585,1014,-13.7625,4.61,1033.805,23594.2625,617.5675,2021-05-27 10:54:21,Normal-G
4,2,E4,3,101,1,None,3,CaMPARI2,0.05342688,36.8,36.8,35.0925,968,0.2875,4.405,999.4675,23774.755,603.205,2021-05-27 10:59:26,Normal-G
4,2,E4,3,101,2,Gd3+,3,CaMPARI2,0.05990944,36.8,36.8,35.0925,968,0.2875,4.405,999.4675,23774.755,603.205,2021-05-27 10:59:26,Normal-G
4,2,E4,3,102,1,Thapsigargin,3,CaMPARI2,0.170385,36.94825,36.91225,35.608,1015.9975,4.455,32.9475,1015.77,23747.5575,614.3225,2021-05-27 10:59:27,Normal-G
4,2,E4,3,102,2,Flunarizine,3,CaMPARI2,0.0485094,36.94825,36.91225,35.608,1015.9975,4.455,32.9475,1015.77,23747.5575,614.3225,2021-05-27 10:59:27,Normal-G
4,2,E4,3,103,1,Ruthenium Red,3,CaMPARI2,0.1397556,36.9995,36.96575,35.754,972,13.3,-4.96,997.92,23815.9825,587.8175,2021-05-27 10:59:26,Normal-G
4,2,E4,3,103,2,GSK2193874,3,CaMPARI2,0.09321261,36.9995,36.96575,35.754,972,13.3,-4.96,997.92,23815.9825,587.8175,2021-05-27 10:59:26,Normal-G
4,2,E4,3,104,1,BAPTA,3,CaMPARI2,0.04271377,36.942,36.9,35.43075,1030.58,0.6775,3.825,987.8875,23552.5175,619.2625,2021-05-27 10:59:25,Normal-G
4,2,E4,3,104,2,DMSO,3,CaMPARI2,0.04719572,36.942,36.9,35.43075,1030.58,0.6775,3.825,987.8875,23552.5175,619.2625,2021-05-27 10:59:25,Normal-G
5,1,E5,1,101,1,None,3,CaMPARI2,0.03899618,36.988,36.983,35.1855,967,-15.045,156.06,1829.9625,23738.185,608.84,2021-05-27 11:05:03,Hyper-G
5,1,E5,1,101,2,Gd3+,3,CaMPARI2,0.05148751,36.988,36.983,35.1855,967,-15.045,156.06,1829.9625,23738.185,608.84,2021-05-27 11:05:03,Hyper-G
5,1,E5,1,102,1,Thapsigargin,3,CaMPARI2,0.1794573,36.99375,36.99425,35.65625,1022.0025,0.905,164.98,1875.4475,23664.24,622.9425,2021-05-27 11:05:03,Hyper-G
5,1,E5,1,102,2,Flunarizine,3,CaMPARI2,0.03716188,36.99375,36.99425,35.65625,1022.0025,0.905,164.98,1875.4475,23664.24,622.9425,2021-05-27 11:05:03,Hyper-G
5,1,E5,1,103,1,Ruthenium Red,3,CaMPARI2,0.1381265,36.983,36.96825,35.03275,969,-3.1175,139.945,1845.235,23791.9475,592.385,2021-05-27 11:05:03,Hyper-G
5,1,E5,1,103,2,GSK2193874,3,CaMPARI2,0.07725118,36.983,36.96825,35.03275,969,-3.1175,139.945,1845.235,23791.9475,592.385,2021-05-27 11:05:03,Hyper-G
5,1,E5,1,104,1,BAPTA,3,CaMPARI2,0.08284237,36.98175,36.96425,34.929,1020,-23.5675,136.4775,1828.8825,23579.37,620.3,2021-05-27 11:05:03,Hyper-G
5,1,E5,1,104,2,DMSO,3,CaMPARI2,0.05163744,36.98175,36.96425,34.929,1020,-23.5675,136.4775,1828.8825,23579.37,620.3,2021-05-27 11:05:03,Hyper-G
5,1,E5,2,101,1,None,3,CaMPARI2,0.111966,36.992,36.9705,35.22725,968,-6.155,175.165,1828.16,23751.755,608.6125,2021-05-27 10:55:07,Hyper-G
5,1,E5,2,101,2,Gd3+,3,CaMPARI2,0.0374018,36.992,36.9705,35.22725,968,-6.155,175.165,1828.16,23751.755,608.6125,2021-05-27 10:55:07,Hyper-G
5,1,E5,2,102,1,Thapsigargin,3,CaMPARI2,0.2289158,36.9905,36.98325,35.30875,1023,0.315,182.725,1873.935,23746.9825,619.7525,2021-05-27 10:55:05,Hyper-G
5,1,E5,2,102,2,Flunarizine,3,CaMPARI2,0.07112919,36.9905,36.98325,35.30875,1023,0.315,182.725,1873.935,23746.9825,619.7525,2021-05-27 10:55:05,Hyper-G
5,1,E5,2,103,1,Ruthenium Red,3,CaMPARI2,0.04504619,36.99425,36.98975,35.3385,972,-4.795,137.325,1851.775,23734.62,593.78,2021-05-27 10:55:06,Hyper-G
5,1,E5,2,103,2,GSK2193874,3,CaMPARI2,0.08266442,36.99425,36.98975,35.3385,972,-4.795,137.325,1851.775,23734.62,593.78,2021-05-27 10:55:06,Hyper-G
5,1,E5,2,104,1,BAPTA,3,CaMPARI2,0.06780338,36.9865,36.98,35.088,1013.9975,-21.8075,154.2275,1835.735,23596.1025,621.085,2021-05-27 10:55:05,Hyper-G
5,1,E5,2,104,2,DMSO,3,CaMPARI2,0.06156106,36.9865,36.98,35.088,1013.9975,-21.8075,154.2275,1835.735,23596.1025,621.085,2021-05-27 10:55:05,Hyper-G
5,1,E5,3,101,1,None,3,CaMPARI2,0.03820829,36.92825,36.9325,34.9325,968,-8.36,168.26,1855.37,23764.3475,607.2,2021-05-27 11:00:07,Hyper-G
5,1,E5,3,101,2,Gd3+,3,CaMPARI2,0.02850147,36.92825,36.9325,34.9325,968,-8.36,168.26,1855.37,23764.3475,607.2,2021-05-27 11:00:07,Hyper-G
5,1,E5,3,102,1,Thapsigargin,3,CaMPARI2,0.1794751,36.9925,36.99075,35.4005,1015.0775,-6.57,183.0475,1900.3075,23746.81,618.7625,2021-05-27 11:00:11,Hyper-G
5,1,E5,3,102,2,Flunarizine,3,CaMPARI2,0.03965326,36.9925,36.99075,35.4005,1015.0775,-6.57,183.0475,1900.3075,23746.81,618.7625,2021-05-27 11:00:11,Hyper-G
5,1,E5,3,103,1,Ruthenium Red,3,CaMPARI2,0.1076462,36.99325,36.99175,35.543,971.2075,7.625,138.61,1875.38,23810.4625,592.3875,2021-05-27 11:00:08,Hyper-G
5,1,E5,3,103,2,GSK2193874,3,CaMPARI2,0.04921946,36.99325,36.99175,35.543,971.2075,7.625,138.61,1875.38,23810.4625,592.3875,2021-05-27 11:00:08,Hyper-G
5,1,E5,3,104,1,BAPTA,3,CaMPARI2,0.04343568,36.9925,36.98725,35.241,1030,-6.4825,152.2625,1854.6925,23560.74,622.9175,2021-05-27 11:00:07,Hyper-G
5,1,E5,3,104,2,DMSO,3,CaMPARI2,0.06366129,36.9925,36.98725,35.241,1030,-6.4825,152.2625,1854.6925,23560.74,622.9175,2021-05-27 11:00:07,Hyper-G
6,2,E6,1,101,1,None,3,CaMPARI2,0.03994699,37.13375,37.097,35.4005,967,-18.215,208.65,1802.3075,23732.78,608.7375,2021-05-27 11:05:11,Hyper-G
6,2,E6,1,101,2,Gd3+,3,CaMPARI2,0.0287241,37.13375,37.097,35.4005,967,-18.215,208.65,1802.3075,23732.78,608.7375,2021-05-27 11:05:11,Hyper-G
6,2,E6,1,102,1,Thapsigargin,3,CaMPARI2,0.1674607,37.19875,37.17975,35.8945,1022.0225,-3.08,212.5825,1848.7675,23665.735,620.905,2021-05-27 11:05:11,Hyper-G
6,2,E6,1,102,2,Flunarizine,3,CaMPARI2,0.03784649,37.19875,37.17975,35.8945,1022.0225,-3.08,212.5825,1848.7675,23665.735,620.905,2021-05-27 11:05:11,Hyper-G
6,2,E6,1,103,1,Ruthenium Red,3,CaMPARI2,0.07154683,37.1115,37.10675,35.235,969,-7.7625,196.205,1809.9625,23800.4575,591,2021-05-27 11:05:11,Hyper-G
6,2,E6,1,103,2,GSK2193874,3,CaMPARI2,0.08783464,37.1115,37.10675,35.235,969,-7.7625,196.205,1809.9625,23800.4575,591,2021-05-27 11:05:11,Hyper-G
6,2,E6,1,104,1,BAPTA,3,CaMPARI2,0.08328518,37.07875,37.0795,35.12425,1020.01,-26.89,189.69,1810.045,23576.38,620.025,2021-05-27 11:05:11,Hyper-G
6,2,E6,1,104,2,DMSO,3,CaMPARI2,0.06132971,37.07875,37.0795,35.12425,1020.01,-26.89,189.69,1810.045,23576.38,620.025,2021-05-27 11:05:11,Hyper-G
6,2,E6,2,101,1,None,3,CaMPARI2,0.08500566,37.13775,37.067,35.42875,968,0.3475,214.1925,1712.685,23767.74,605.7,2021-05-27 10:55:15,Hyper-G
6,2,E6,2,101,2,Gd3+,3,CaMPARI2,0.03969179,37.13775,37.067,35.42875,968,0.3475,214.1925,1712.685,23767.74,605.7,2021-05-27 10:55:15,Hyper-G
6,2,E6,2,102,1,Thapsigargin,3,CaMPARI2,0.2408718,37.1605,37.13275,35.5255,1023,5.78,224.925,1782.4125,23748.075,615.12,2021-05-27 10:55:13,Hyper-G
6,2,E6,2,102,2,Flunarizine,3,CaMPARI2,0.08372714,37.1605,37.13275,35.5255,1023,5.78,224.925,1782.4125,23748.075,615.12,2021-05-27 10:55:13,Hyper-G
6,2,E6,2,103,1,Ruthenium Red,3,CaMPARI2,0.04117694,37.11375,37.1445,35.55,972,4.7975,180.865,1781.9675,23726.685,592.355,2021-05-27 10:55:14,Hyper-G
6,2,E6,2,103,2,GSK2193874,3,CaMPARI2,0.0889278,37.11375,37.1445,35.55,972,4.7975,180.865,1781.9675,23726.685,592.355,2021-05-27 10:55:14,Hyper-G
6,2,E6,2,104,1,BAPTA,3,CaMPARI2,0.06636158,37.116,37.1015,35.299,1014,-13.96,199.4525,1748.01,23599.3225,619.125,2021-05-27 10:55:13,Hyper-G
6,2,E6,2,104,2,DMSO,3,CaMPARI2,0.05360808,37.116,37.1015,35.299,1014,-13.96,199.4525,1748.01,23599.3225,619.125,2021-05-27 10:55:13,Hyper-G
6,2,E6,3,101,1,None,3,CaMPARI2,0.03687649,37.05775,37.03525,35.13075,968,-12.93,209.225,1787.2125,23764.6925,608.3625,2021-05-27 11:00:15,Hyper-G
6,2,E6,3,101,2,Gd3+,3,CaMPARI2,0.05272291,37.05775,37.03525,35.13075,968,-12.93,209.225,1787.2125,23764.6925,608.3625,2021-05-27 11:00:15,Hyper-G
6,2,E6,3,102,1,Thapsigargin,3,CaMPARI2,0.2018052,37.17,37.1475,35.622,1015.575,-10.015,223.4475,1812.5925,23754.6875,617.735,2021-05-27 11:00:19,Hyper-G
6,2,E6,3,102,2,Flunarizine,3,CaMPARI2,0.06786609,37.17,37.1475,35.622,1015.575,-10.015,223.4475,1812.5925,23754.6875,617.735,2021-05-27 11:00:19,Hyper-G
6,2,E6,3,103,1,Ruthenium Red,3,CaMPARI2,0.1380152,37.173,37.1665,35.749,971.65,2.245,185.3125,1810.2725,23812.7625,589.8075,2021-05-27 11:00:16,Hyper-G
6,2,E6,3,103,2,GSK2193874,3,CaMPARI2,0.08889582,37.173,37.1665,35.749,971.65,2.245,185.3125,1810.2725,23812.7625,589.8075,2021-05-27 11:00:16,Hyper-G
6,2,E6,3,104,1,BAPTA,3,CaMPARI2,0.06876145,37.155,37.1195,35.4555,1030,-10.04,196.995,1821.31,23554.7025,621.2725,2021-05-27 11:00:15,Hyper-G
6,2,E6,3,104,2,DMSO,3,CaMPARI2,0.04939339,37.155,37.1195,35.4555,1030,-10.04,196.995,1821.31,23554.7025,621.2725,2021-05-27 11:00:15,Hyper-G
7,NA,E7,1,101,1,None,3,CaMPARI2-F391W,0.6318765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,1,101,2,Gd3+,3,CaMPARI2-F391W,0.6340911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,1,102,1,Thapsigargin,3,CaMPARI2-F391W,0.2598646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,1,102,2,Flunarizine,3,CaMPARI2-F391W,0.1795149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,1,103,1,Ruthenium Red,3,CaMPARI2-F391W,0.5627745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,1,103,2,GSK2193874,3,CaMPARI2-F391W,0.5445677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,1,104,1,BAPTA,3,CaMPARI2-F391W,0.202226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,1,104,2,DMSO,3,CaMPARI2-F391W,0.6291443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,2,101,1,None,3,CaMPARI2-F391W,0.7729965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,2,101,2,Gd3+,3,CaMPARI2-F391W,0.6497405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,2,102,1,Thapsigargin,3,CaMPARI2-F391W,0.2868991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,2,102,2,Flunarizine,3,CaMPARI2-F391W,0.166156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,2,103,1,Ruthenium Red,3,CaMPARI2-F391W,0.6118929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,2,103,2,GSK2193874,3,CaMPARI2-F391W,0.5490497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,2,104,1,BAPTA,3,CaMPARI2-F391W,0.1796647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,2,104,2,DMSO,3,CaMPARI2-F391W,0.7237252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,3,101,1,None,3,CaMPARI2-F391W,0.6858477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,3,101,2,Gd3+,3,CaMPARI2-F391W,0.7679976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,3,102,1,Thapsigargin,3,CaMPARI2-F391W,0.3526917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,3,102,2,Flunarizine,3,CaMPARI2-F391W,0.157439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,3,103,1,Ruthenium Red,3,CaMPARI2-F391W,0.7086028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,3,103,2,GSK2193874,3,CaMPARI2-F391W,0.4531699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,3,104,1,BAPTA,3,CaMPARI2-F391W,0.1071146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,E7,3,104,2,DMSO,3,CaMPARI2-F391W,0.6592554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
8,NA,E8,1,101,1,None,3,GFP,0.008753105,36.90525,36.9135,34.949,967.0025,-7.09,-17.6825,1040.59,23739.91,604.72,2021-05-27 11:04:04,Normal-G
8,NA,E8,1,101,2,Gd3+,3,GFP,0.01792298,36.90525,36.9135,34.949,967.0025,-7.09,-17.6825,1040.59,23739.91,604.72,2021-05-27 11:04:04,Normal-G
8,NA,E8,1,102,1,Thapsigargin,3,GFP,0.01367484,36.982,36.97475,35.38825,1022.03,9.8175,4.41,1065.975,23663.7225,617.5925,2021-05-27 11:04:03,Normal-G
8,NA,E8,1,102,2,Flunarizine,3,GFP,0.01263549,36.982,36.97475,35.38825,1022.03,9.8175,4.41,1065.975,23663.7225,617.5925,2021-05-27 11:04:03,Normal-G
8,NA,E8,1,103,1,Ruthenium Red,3,GFP,0.05338317,36.9025,36.90225,34.77675,969.0325,2.3275,-28.9275,1030.1525,23790.625,593.575,2021-05-27 11:04:03,Normal-G
8,NA,E8,1,103,2,GSK2193874,3,GFP,0.01877145,36.9025,36.90225,34.77675,969.0325,2.3275,-28.9275,1030.1525,23790.625,593.575,2021-05-27 11:04:03,Normal-G
8,NA,E8,1,104,1,BAPTA,3,GFP,0.02264943,36.9115,36.90225,34.68225,1020.0025,-11.3375,-22.6375,1038.94,23579.8875,616.8275,2021-05-27 11:04:03,Normal-G
8,NA,E8,1,104,2,DMSO,3,GFP,0.02116173,36.9115,36.90225,34.68225,1020.0025,-11.3375,-22.6375,1038.94,23579.8875,616.8275,2021-05-27 11:04:03,Normal-G
8,NA,E8,2,101,1,None,3,GFP,0.06380036,36.9095,36.91175,34.9855,968,-4.3225,9.905,1026.8375,23754.515,605.015,2021-05-27 10:54:07,Normal-G
8,NA,E8,2,101,2,Gd3+,3,GFP,0.0175386,36.9095,36.91175,34.9855,968,-4.3225,9.905,1026.8375,23754.515,605.015,2021-05-27 10:54:07,Normal-G
8,NA,E8,2,102,1,Thapsigargin,3,GFP,0.03562146,36.92825,36.913,35.02775,1023,7.605,34.44,1049.89,23744.9125,615.705,2021-05-27 10:54:05,Normal-G
8,NA,E8,2,102,2,Flunarizine,3,GFP,0.02886205,36.92825,36.913,35.02775,1023,7.605,34.44,1049.89,23744.9125,615.705,2021-05-27 10:54:05,Normal-G
